bfs-f,elevators08,000,0,True
bfs-f,elevators08,001,0,True
bfs-f,elevators08,002,0,True
bfs-f,elevators08,003,0,True
bfs-f,elevators08,004,0,True
bfs-f,elevators08,005,0,True
bfs-f,elevators08,006,0,True
bfs-f,elevators08,007,0,True
bfs-f,elevators08,008,0,True
bfs-f,elevators08,009,1,True
bfs-f,elevators08,010,1,True
bfs-f,elevators08,011,0,True
bfs-f,elevators08,012,0,True
bfs-f,elevators08,013,1,True
bfs-f,elevators08,014,1,True
bfs-f,elevators08,015,2,True
bfs-f,elevators08,016,2,True
bfs-f,elevators08,017,4,True
bfs-f,elevators08,018,6,True
bfs-f,elevators08,019,3,True
bfs-f,elevators08,020,3,True
bfs-f,elevators08,021,7,True
bfs-f,elevators08,022,9,True
bfs-f,elevators08,023,19,True
bfs-f,elevators08,024,26,True
bfs-f,elevators08,025,41,True
bfs-f,elevators08,026,59,True
bfs-f,elevators08,027,134,True
bfs-f,elevators08,028,193,True
bfs-f,elevators08,029,170,True
jasper,elevators08,000,0,True
jasper,elevators08,001,0,True
jasper,elevators08,002,0,True
jasper,elevators08,003,0,True
jasper,elevators08,004,0,True
jasper,elevators08,005,1,True
jasper,elevators08,006,0,True
jasper,elevators08,007,0,True
jasper,elevators08,008,0,True
jasper,elevators08,009,0,True
jasper,elevators08,010,0,True
jasper,elevators08,011,1,True
jasper,elevators08,012,1,True
jasper,elevators08,013,1,True
jasper,elevators08,014,1,True
jasper,elevators08,015,1,True
jasper,elevators08,016,1,True
jasper,elevators08,017,1,True
jasper,elevators08,018,1,True
jasper,elevators08,019,1,True
jasper,elevators08,020,1,True
jasper,elevators08,021,1,True
jasper,elevators08,022,1,True
jasper,elevators08,023,3,True
jasper,elevators08,024,3,True
jasper,elevators08,025,3,True
jasper,elevators08,026,3,True
jasper,elevators08,027,4,True
jasper,elevators08,028,4,True
jasper,elevators08,029,4,True
mercury,elevators08,000,1,True
mercury,elevators08,001,1,True
mercury,elevators08,002,1,True
mercury,elevators08,003,1,True
mercury,elevators08,004,1,True
mercury,elevators08,005,1,True
mercury,elevators08,006,1,True
mercury,elevators08,007,1,True
mercury,elevators08,008,1,True
mercury,elevators08,009,1,True
mercury,elevators08,010,1,True
mercury,elevators08,011,2,True
mercury,elevators08,012,2,True
mercury,elevators08,013,1,True
mercury,elevators08,014,2,True
mercury,elevators08,015,2,True
mercury,elevators08,016,2,True
mercury,elevators08,017,2,True
mercury,elevators08,018,1,True
mercury,elevators08,019,2,True
mercury,elevators08,020,2,True
mercury,elevators08,021,2,True
mercury,elevators08,022,2,True
mercury,elevators08,023,2,True
mercury,elevators08,024,3,True
mercury,elevators08,025,3,True
mercury,elevators08,026,3,True
mercury,elevators08,027,3,True
mercury,elevators08,028,3,True
mercury,elevators08,029,3,True
siw,elevators08,000,0,True
siw,elevators08,001,0,True
siw,elevators08,002,0,True
siw,elevators08,003,0,True
siw,elevators08,004,0,True
siw,elevators08,005,1,True
siw,elevators08,006,1,True
siw,elevators08,007,0,True
siw,elevators08,008,0,True
siw,elevators08,009,1,True
siw,elevators08,010,0,True
siw,elevators08,011,1,True
siw,elevators08,012,1,True
siw,elevators08,013,2,True
siw,elevators08,014,3,True
siw,elevators08,015,3,True
siw,elevators08,016,4,True
siw,elevators08,017,5,True
siw,elevators08,018,6,True
siw,elevators08,019,4,True
siw,elevators08,020,4,True
siw,elevators08,021,9,True
siw,elevators08,022,12,True
siw,elevators08,023,25,True
siw,elevators08,024,30,True
siw,elevators08,025,41,True
siw,elevators08,026,71,True
siw,elevators08,027,71,True
siw,elevators08,028,105,True
siw,elevators08,029,96,True
